"competition","club","player","position","reason","matches_missed","age","injury","yellow_cards","injured_since","injured_until","data_type","since","until","player_market_value","player_url","nationality","second_nationality"
"2. Bundesliga","FC Schalke 04","Timo Becker","Innenverteidiger",NA,NA,28,"Innenbandriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/timo-becker/profil/spieler/282349","Deutschland",NA
"2. Bundesliga","FC Schalke 04","Christian Gomis","Mittelstürmer",NA,NA,25,"Oberschenkelverletzung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/christian-gomis/profil/spieler/357310","Senegal","Spanien"
"2. Bundesliga","FC Schalke 04","Emil Højlund","Mittelstürmer",NA,NA,20,"Fersenverletzung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/emil-hojlund/profil/spieler/802560","Dänemark",NA
"2. Bundesliga","1.FC Nürnberg","Danilo Soares","Linker Verteidiger",NA,NA,34,"Operation",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/danilo-soares/profil/spieler/154396","Brasilien","Deutschland"
"2. Bundesliga","FC Schalke 04","Zaid Tchibara","Rechtsaußen",NA,NA,19,"Trainingsrückstand",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/zaid-tchibara/profil/spieler/929992","Togo","Deutschland"
"2. Bundesliga","FC Schalke 04","Peter Remmert","Mittelstürmer",NA,NA,20,"Muskelfaserriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/peter-remmert/profil/spieler/987122","Deutschland",NA
"2. Bundesliga","1.FC Kaiserslautern","Paul Joly","Rechter Verteidiger",NA,NA,25,"Zerrung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/paul-joly/profil/spieler/806168","Frankreich",NA
"2. Bundesliga","Fortuna Düsseldorf","Matthias Zimmermann","Rechter Verteidiger",NA,NA,33,"Muskelfaserriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/matthias-zimmermann/profil/spieler/86848","Deutschland",NA
"2. Bundesliga","1.FC Kaiserslautern","Ji-soo Kim","Innenverteidiger",NA,NA,20,"Muskelfaserriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/ji-soo-kim/profil/spieler/709767","Südkorea",NA
"2. Bundesliga","1.FC Kaiserslautern","Simon Asta","Rechter Verteidiger",NA,NA,24,"Kreuzbandanriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/simon-asta/profil/spieler/392131","Deutschland",NA
"2. Bundesliga","1.FC Kaiserslautern","Mahir Emreli","Mittelstürmer",NA,NA,28,"Adduktorenverletzung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/mahir-emreli/profil/spieler/255957","Aserbaidschan",NA
"2. Bundesliga","Hertha BSC","Leon Jensen","Zentrales Mittelfeld",NA,NA,28,"Muskelfaserriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/leon-jensen/profil/spieler/273904","Deutschland",NA
"2. Bundesliga","Eintracht Braunschweig","Lino Tempelmann","Zentrales Mittelfeld",NA,NA,26,"Knieprobleme",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883","Deutschland",NA
"2. Bundesliga","Arminia Bielefeld","Roberts Uldrikis","Mittelstürmer",NA,NA,27,"Trainingsrückstand",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/roberts-uldrikis/profil/spieler/342152","Lettland",NA
"2. Bundesliga","Arminia Bielefeld","Jeredy Hilterman","Mittelstürmer",NA,NA,27,"Schulterverletzung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/jeredy-hilterman/profil/spieler/400644","Suriname","Niederlande"
"2. Bundesliga","Eintracht Braunschweig","Florian Flick","Defensives Mittelfeld",NA,NA,25,"Oberschenkelverletzung",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/florian-flick/profil/spieler/596881","Deutschland",NA
"2. Bundesliga","FC Schalke 04","Tidiane Touré","Rechter Verteidiger",NA,NA,21,"Muskelbündelriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/tidiane-toure/profil/spieler/806732","Frankreich","Deutschland"
"2. Bundesliga","FC Schalke 04","Johannes Siebeking","Torwart",NA,NA,19,"Schlüsselbeinbruch",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/johannes-siebeking/profil/spieler/1047294","Deutschland",NA
"2. Bundesliga","Fortuna Düsseldorf","Florian Schock","Torwart",NA,NA,24,"Sehnenriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/florian-schock/profil/spieler/470816","Deutschland",NA
"2. Bundesliga","Fortuna Düsseldorf","Sotiris Alexandropoulos","Zentrales Mittelfeld",NA,NA,24,"Muskelbündelriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/sotiris-alexandropoulos/profil/spieler/481688","Griechenland",NA
"2. Bundesliga","Fortuna Düsseldorf","Tim Breithaupt","Defensives Mittelfeld",NA,NA,23,"Muskelfaserriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/tim-breithaupt/profil/spieler/569457","Deutschland",NA
"2. Bundesliga","Preußen Münster","Antonio Tikvic","Innenverteidiger",NA,NA,21,"Kreuzbandriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/antonio-tikvic/profil/spieler/797791","Kroatien","Deutschland"
"2. Bundesliga","Arminia Bielefeld","Daniel Richter","Linksaußen",NA,NA,17,"Kreuzbandriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/daniel-richter/profil/spieler/1116190","Deutschland",NA
"2. Bundesliga","Preußen Münster","Malik Batmaz","Mittelstürmer",NA,NA,25,"Kreuzbandriss",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/malik-batmaz/profil/spieler/411134","Deutschland","Türkei"
"LaLiga2","UD Las Palmas","Milos Lukovic","Centre-Forward",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Córdoba CF","Franck Fomeyem","Centre-Back",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Córdoba CF","Kevin Medina","Left Winger",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","CD Mirandés","Martín Pascual","Centre-Back",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Valladolid CF","Víctor Meseguer","Central Midfield",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Granada CF","Jorge Pascual","Centre-Forward",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","FC Andorra","Gael Alonso","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","CD Leganés","Lalo Aguilar","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","CD Mirandés","Iker Córdoba","Centre-Back",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","UD Las Palmas","Mika Mármol","Centre-Back",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Deportivo de La Coruña","Dani Barcia","Centre-Back",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Sporting Gijón","Justin Smith","Central Midfield",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Valladolid CF","Chuki","Attacking Midfield",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Racing Santander","Gustavo Puerta","Central Midfield",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Sociedad B","Arkaitz Mariezkurrena","Left Winger",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Sociedad B","Gorka Carrera","Centre-Forward",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","FC Andorra","Min-su Kim","Left Winger",NA,NA,19,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Sociedad B","Tomy Carbonell","Central Midfield",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","UD Almería","Nélson Monte","Centre-Back",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","CD Castellón","Salva Ruiz","Left-Back",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Real Zaragoza","Carlos Pomares","Left-Back",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Granada CF","Rubén Alcaraz","Central Midfield",NA,NA,34,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Cádiz CF","Iza Carcelén","Right-Back",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","Córdoba CF","Sergi Guardiola","Centre-Forward",NA,NA,34,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","SD Huesca","Piña","Centre-Back",NA,NA,31,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"LaLiga2","UD Las Palmas","Sandro Ramírez","Centre-Forward",NA,NA,30,"Knee injury",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369","Spain",NA
"LaLiga2","UD Las Palmas","Jeremía Recoba","Left Winger",NA,NA,22,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1700000,"https://www.transfermarkt.com/jeremia-recoba/profil/spieler/1116801","Uruguay","Italy"
"LaLiga2","Málaga CF","Luismi Sánchez","Defensive Midfield",NA,NA,33,"Midfacial fracture",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922","Spain",NA
"LaLiga2","Burgos CF","Iván Chapela","Right Winger",NA,NA,26,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/ivan-chapela/profil/spieler/412046","Spain",NA
"LaLiga2","Sporting Gijón","Pablo García","Left-Back",NA,NA,25,"Pubalgia",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/pablo-garcia/profil/spieler/636300","Spain",NA
"LaLiga2","CD Castellón","Serpeta","Left Winger",NA,NA,25,"Head injury",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/serpeta/profil/spieler/635333","Spain",NA
"LaLiga2","UD Almería","Ibrahima Koné","Centre-Forward",NA,NA,26,"Ankle injury",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/ibrahima-kone/profil/spieler/490223","Mali",NA
"LaLiga2","SD Huesca","Javi Mier","Central Midfield",NA,NA,26,"Knee injury",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/javi-mier/profil/spieler/353018","Spain",NA
"LaLiga2","SD Huesca","Diego Aznar","Centre-Forward",NA,NA,22,"Knee injury",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/diego-aznar/profil/spieler/1124142","Spain",NA
"LaLiga2","Cádiz CF","Fali","Centre-Back",NA,NA,32,"Meniscus tear",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/fali/profil/spieler/252667","Spain",NA
"LaLiga2","SD Huesca","Jordi Martín","Left-Back",NA,NA,24,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/jordi-martin/profil/spieler/537763","Spain",NA
"LaLiga2","CD Leganés","Rubén Pulido","Centre-Back",NA,NA,25,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/ruben-pulido/profil/spieler/603969","Spain",NA
"LaLiga2","Málaga CF","Álex Pastor","Centre-Back",NA,NA,26,"Torn knee ligaments",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/alex-pastor/profil/spieler/398056","Spain",NA
"LaLiga2","Real Sociedad B","Ekain Orobengoa","Centre-Forward",NA,NA,21,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/ekain-orobengoa/profil/spieler/982007","Spain",NA
"Serie B","FC Empoli","Thomas Campaniello","Centre-Forward","Called up to national team",3,17,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Mantova 1911","Cristiano Bani","Left-Back","Yellow card suspension",1,26,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","AC Monza","Samuele Birindelli","Right-Back","Yellow card suspension",1,26,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","US Catanzaro","Nicolò Brighenti","Centre-Back","Yellow card suspension",1,36,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Virtus Entella","Ivan Marconi","Centre-Back","Yellow card suspension",1,36,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Frosinone Calcio","Ilario Monterisi","Centre-Back","Yellow card suspension",1,23,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Calcio Padova","Marco Perrotta","Centre-Back","Yellow card suspension",1,31,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Mantova 1911","Nicolò Radaelli","Right-Back","Suspension through sports court",3,22,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","SSC Bari","Giuseppe Sibilli","Attacking Midfield","Suspension through sports court",33,29,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Serie B","Mantova 1911","Simone Trimboli","Central Midfield",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Virtus Entella","Stefano Di Mario","Left Midfield",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Modena FC","Daniel Tonoli","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","UC Sampdoria","Stipe Vulikic","Centre-Back",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Mantova 1911","Nicolò Radaelli","Right-Back",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","FC Empoli","Gerard Yepes","Defensive Midfield",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","US Avellino 1912","Alessandro Fontanarosa","Centre-Back",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Venezia FC","Kike Pérez","Central Midfield",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Venezia FC","Gianluca Busio","Central Midfield",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","AC Reggiana 1919","Andrea Papetti","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","AC Monza","Armando Izzo","Centre-Back",NA,NA,33,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","US Catanzaro","Matias Antonini","Centre-Back",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Calcio Padova","Pietro Fusi","Central Midfield",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Venezia FC","Andrea Adorante","Centre-Forward",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","AC Monza","Luca Ravanelli","Centre-Back",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Spezia Calcio","Francesco Cassata","Central Midfield",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Modena FC","Francesco Di Mariano","Left Winger",NA,NA,29,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","AC Reggiana 1919","Manuel Marras","Right Winger",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","Palermo FC","Mattia Bani","Centre-Back",NA,NA,31,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Serie B","UC Sampdoria","Alessandro Bellemo","Central Midfield",NA,NA,30,"Calf problems",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/alessandro-bellemo/profil/spieler/241052","Italy",NA
"Serie B","Frosinone Calcio","Ben Lhassine Kone","Central Midfield",NA,NA,25,"Hamstring muscle injury",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/ben-lhassine-kone/profil/spieler/522681","Cote d'Ivoire",NA
"Serie B","Frosinone Calcio","Sergio Kalaj","Centre-Back",NA,NA,25,"unknown injury",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/sergio-kalaj/profil/spieler/457237","Albania","Italy"
"Serie B","AC Reggiana 1919","Mario Sampirisi","Right-Back",NA,NA,33,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357","Italy",NA
"Serie B","SS Juve Stabia","Rareș Burnete","Centre-Forward",NA,NA,21,"unknown injury",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/rares-burnete/profil/spieler/731525","Romania",NA
"Serie B","SS Juve Stabia","Federico Zuccon","Central Midfield",NA,NA,22,"unknown injury",NA,NA,NA,"injuries",NA,NA,1500000,"https://www.transfermarkt.com/federico-zuccon/profil/spieler/567472","Italy",NA
"Serie B","SS Juve Stabia","Thomas Battistella","Central Midfield",NA,NA,24,"Cruciate ligament injury",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/thomas-battistella/profil/spieler/473871","Italy",NA
"Serie B","SS Juve Stabia","Gregorio Morachioli","Left Winger",NA,NA,25,"Fitness",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/gregorio-morachioli/profil/spieler/420472","Italy",NA
"Serie B","SS Juve Stabia","Marco Varnier","Centre-Back",NA,NA,27,"unknown injury",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/marco-varnier/profil/spieler/362981","Italy",NA
"Serie B","Carrarese Calcio 1908","Stefano Mazzini","Goalkeeper",NA,NA,26,"Shoulder injury",NA,NA,NA,"injuries",NA,NA,50000,"https://www.transfermarkt.com/stefano-mazzini/profil/spieler/346528","Italy",NA
"Serie B","US Catanzaro","Bruno Verrengia","Centre-Back",NA,NA,22,"Muscle tear",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/bruno-verrengia/profil/spieler/811242","Italy",NA
"Serie B","US Catanzaro","Marco Pompetti","Defensive Midfield",NA,NA,25,"Broken tibia",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/marco-pompetti/profil/spieler/459991","Italy",NA
"Serie B","Calcio Padova","Jonathan Silva","Attacking Midfield",NA,NA,21,"Muscle strain",NA,NA,NA,"injuries",NA,NA,550000,"https://www.transfermarkt.com/jonathan-silva/profil/spieler/1074917","Brazil","Italy"
"Serie B","Calcio Padova","Jacopo Bacci","Central Midfield",NA,NA,20,"unknown injury",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/jacopo-bacci/profil/spieler/960941","Italy",NA
"Serie B","Calcio Padova","Luca Di Maggio","Central Midfield",NA,NA,20,"unknown injury",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/luca-di-maggio/profil/spieler/724107","Italy",NA
"Serie B","Calcio Padova","Kevin Varas","Central Midfield",NA,NA,32,"unknown injury",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/kevin-varas/profil/spieler/354133","Ecuador","Italy"
"Serie B","Calcio Padova","Kevin Lasagna","Centre-Forward",NA,NA,33,"muscular problems",NA,NA,NA,"injuries",NA,NA,750000,"https://www.transfermarkt.com/kevin-lasagna/profil/spieler/131951","Italy",NA
"Serie B","AC Monza","Omari Forson","Right Winger",NA,NA,21,"unknown injury",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/omari-forson/profil/spieler/670845","England","Ghana"
"Serie B","US Avellino 1912","Andrea Favilli","Centre-Forward",NA,NA,28,"Tendonitis",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151","Italy",NA
"Serie B","UC Sampdoria","Lorenzo Malanca","Centre-Back",NA,NA,18,"Cruciate ligament injury",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/lorenzo-malanca/profil/spieler/1059527","Italy",NA
"Serie B","UC Sampdoria","Lorenzo Malagrida","Left Midfield",NA,NA,22,"muscular problems",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/lorenzo-malagrida/profil/spieler/698110","Italy",NA
"Serie B","UC Sampdoria","Marvin Cuni","Centre-Forward",NA,NA,24,"muscular problems",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/marvin-cuni/profil/spieler/453864","Albania","Germany"
"Serie B","Palermo FC","Claudio Gomes","Defensive Midfield",NA,NA,25,"Shoulder injury",NA,NA,NA,"injuries",NA,NA,2800000,"https://www.transfermarkt.com/claudio-gomes/profil/spieler/395239","France","Guinea-Bissau"
"Serie B","Mantova 1911","Leonardo Mancuso","Centre-Forward",NA,NA,33,"Adductor injury",NA,NA,NA,"injuries",NA,NA,450000,"https://www.transfermarkt.com/leonardo-mancuso/profil/spieler/160344","Italy",NA
"Serie B","AC Monza","Valentin Antov","Centre-Back",NA,NA,25,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/valentin-antov/profil/spieler/227347","Bulgaria",NA
"Serie B","UC Sampdoria","Giorgio Altare","Centre-Back",NA,NA,27,"Cruciate ligament injury",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/giorgio-altare/profil/spieler/354909","Italy",NA
"Serie B","Frosinone Calcio","Alessandro Selvini","Centre-Forward",NA,NA,21,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/alessandro-selvini/profil/spieler/895596","Italy",NA
"Ligue 2","US Boulogne","Souleymane Keita","Left Winger","Indirect card suspension",1,19,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Ligue 2","AS Nancy-Lorraine","Maxence Carlier","Defensive Midfield","Yellow card suspension",1,28,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Ligue 2","US Boulogne","Sonny Duflos","Right-Back","Yellow card suspension",1,30,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Ligue 2","Amiens SC","Yvan Ikia Dimi","Right Winger","Yellow card suspension",1,21,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Ligue 2","SC Bastia","Dumè Guidi","Centre-Back","Yellow card suspension",1,29,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
